lat	lon	title	description	icon	iconSize	iconOffset
50.1603282	8.6514075		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1267718	8.6738950	HolzhausenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1119090	8.6553925	Felshalle / Messe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1134088	8.6783473	Hauptwache	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1089579	8.6749187	Willy-Brandt-Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1109963	8.6817650		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1074586	8.6629909		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1073348	8.6631023		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1055375	8.7646404	Marktplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.8737119	8.6522692		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.8720801	8.6448706	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.8318151	8.7428072		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.6804269	8.6170134		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.8491786	9.5989219		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7620852	9.5121616		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7050788	9.2590759	Parkhaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.6999854	9.2518333	Alte Volksschule	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7019387	9.256443	Klostermauer	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.4079909	8.6762478		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.4132534	8.6922044		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.3507154	8.4560516		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.2724037	8.6480893		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.3921875	8.8000061		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.3916502	8.8009893		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.4563555	9.5327004		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.4536363	9.5315456		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7986482	9.9275953		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.8029595	9.9472099		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7975978	9.9336720	Barbarossaplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7972999	9.9336798	Barbarossaplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7974623	9.9327310	Haltepunkt A	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7973875	9.9323772	Haltepunkt B	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7973068	9.9320082	Haltepunkt C	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7974370	9.9319457	Haltepunkt D	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7975060	9.9323127	Haltepunkt E	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7975788	9.9326514	Haltepunkt F	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7929814	9.9422880	Rennweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7932045	9.9418106	Rennweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7922376	9.9462116	AnnastraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7921653	9.9461279	AnnastraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.785729	9.9347169	Studentenhaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7878070	9.9356920	Neue UniversitÃ¤t	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7855934	9.9349961	Studentenhaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7848298	9.9465243	ErthalstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7857308	9.9460307	SchlÃ¶rstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7858633	9.9461463	SchlÃ¶rstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7866876	9.9474250	Frauenlandplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7826443	9.9471349	KÃ¶nig-Ludwig-Haus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7838766	9.9539003	SilcherstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7839642	9.9538092	SilcherstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.7046828	10.1045604		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.6258045	10.1752461		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.2468159	10.2192267		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.4778870	10.9881934	Rathaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.4230239	11.2057653		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.4220103	11.2067952		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.3098554	10.8253643		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.2644236	10.6921054		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.2653553	10.6914609		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.2208087	11.2258457		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.2219747	11.2244520		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.6843273	6.1524798	Victoire	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.0084341	8.4151978		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.0088626	8.4161826		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7606106	8.2384061		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7582145	8.2407665		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7463952	8.2560168		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.9959740	7.8536400		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.9952869	7.8460677		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.9977615	7.8565502		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.9904545	7.8518917		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.9936298	7.8517993		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.8833972	8.3422966		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.1123989	8.5106226	Sparkasse	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.1310793	8.9287812	Villa Waldeck	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.9470188	8.9580984		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.1690036	9.2540181		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.0892182	9.2000607		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.0760258	9.1452492	City Toilette	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.0854745	9.2024134		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.0855311	9.2012554		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.0660092	9.2923888		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.0701823	9.2964665		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.9903727	9.2317612		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.9920291	9.2334531		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.0259426	9.3216396		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.8688858	9.6378083		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7278483	9.1393193		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7278161	9.1394386		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.5940996	8.8637320		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7907662	9.1807793	TÃ¼rlenstraÃŸe / BÃ¼rgerhospital	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7902036	9.1807869	TÃ¼rlenstraÃŸe / BÃ¼rgerhospital	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7825204	9.1820264	Hauptbahnhof / Arnulf-Klett-Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7827968	9.1825983	Hauptbahnhof / Arnulf-Klett-Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7844963	9.1788530	Hauptbahnhof / Arnulf-Klett-Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7839277	9.1802652	Hauptbahnhof / Arnulf-Klett-Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7801791	9.1771783	Friedrichsbau (BÃ¶rse)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7830342	9.1809836	Hauptbahnhof / Arnulf-Klett-Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7824347	9.1792823	Eingang S-Bahn	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7839161	9.1808413	Fahrstuhl zur S-Bahn	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7698570	9.1552378	SchwabstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7766509	9.1827084	Charlottenplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.779089	9.1790137	SchloÃŸplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7759648	9.1825163	Charlottenplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7753107	9.1831379	Charlottenplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7724164	9.1642047	S-Bahn Feuersee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7737189	9.1746184	RotebÃ¼hlplatz (Stadtmitte)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7643241	9.1684032	Marienplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7642319	9.1684603	Marienplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7547684	9.1747494		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7484099	9.1680289		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7462581	9.1631052		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7144918	9.2062293	Genossenschaftsakademie	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7142263	9.1989374	Im Chausseefeld	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7237089	9.2071852	BirkheckenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7191991	9.2081171	Birkach Friedhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7191951	9.2079312	Birkach Friedhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7006655	9.6529486		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.6525733	9.3970289		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.5534378	9.6565177		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.5267700	9.7177918		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.5279217	9.7200883		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.9838796	10.1934109		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7398281	10.1955963		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.5846229	10.1762679		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.5235023	10.0824844		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1679389	8.6252408		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.4982520	9.8427562		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.9649598	8.6218117		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.9459029	8.6187354		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.0721702	9.8034757	GÃ¤stehaus Adler	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.400623	9.959223	Blautal Center	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.390303	9.974621	RÃ¶mer Apotheke	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.4008967	9.9875348		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2759689	10.2293981		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.3416900	11.1509088		wheelchair node	/images/barrier-free.png	28,34	-8,-8
46.1210566	3.4199241		wheelchair node	/images/barrier-free.png	28,34	-8,-8
46.1219007	3.4179339		wheelchair node	/images/barrier-free.png	28,34	-8,-8
45.7310970	4.8333957	Debourg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
45.7310671	4.8334987	Debourg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
45.7270209	4.8308325	Stade de Gerland	wheelchair node	/images/barrier-free.png	28,34	-8,-8
45.7369442	4.8370005	Jean JaurÃ¨s	wheelchair node	/images/barrier-free.png	28,34	-8,-8
45.7369681	4.8369233	Jean JaurÃ¨s	wheelchair node	/images/barrier-free.png	28,34	-8,-8
45.7381419	4.8376317	Jean JaurÃ¨s	wheelchair node	/images/barrier-free.png	28,34	-8,-8
45.7380980	4.8377166	Jean JaurÃ¨s	wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.1391167	7.2474463		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.1412835	7.2469112		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.2035426	7.5437786		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.3909631	8.0335524		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.3946538	8.0425143		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.3909245	8.5225634		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.3784988	8.5232369		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.3979171	8.5418239	WC Milchbuck	wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.4015271	8.5507278	Tierspital	wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.4012016	8.5512906	Tierspital	wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.3917240	8.5386533	WC Schaffhauserplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.3849115	8.5478328	WC Rigiplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.3735658	8.5295327	WC Stauffacher	wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.3754396	8.5382198	WC Pestalozzi-Anlage	wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.3685396	8.5605053		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.3383011	8.5304869		wheelchair node	/images/barrier-free.png	28,34	-8,-8
45.9172065	6.1327598		wheelchair node	/images/barrier-free.png	28,34	-8,-8
45.9572729	8.6186264		wheelchair node	/images/barrier-free.png	28,34	-8,-8
45.5372556	9.2099112		wheelchair node	/images/barrier-free.png	28,34	-8,-8
45.4677173	9.1552842	Wagner	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.3041032	11.8060307		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.3035416	11.804335		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.8932943	11.5987996		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.6501890	11.4402352		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.6466484	11.4365239		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.5487706	11.3208048		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.5501894	11.3232053		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.5014057	11.7396211		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.2817241	11.4526386	Nebeneingang	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1235812	14.4528148	Kobylisy	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1245401	14.4559369	Kobylisy	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1241129	14.4517531	Metro C - Kobylisy	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1240990	14.4524808	Kobylisy	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1249512	14.4557638	Kobylisy	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.1267534	14.4701387	LÃ¡dvÃ­	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.1302685	11.2706252		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.1307154	11.2726205		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.9513313	11.4302406		wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.0198014	12.0893696	Arnulfsplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
49.0196876	12.0895579	Arnulfsplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7729343	11.4319016		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.7458118	11.4693065	Agip	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2568558	11.3009480		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2132522	11.5558657	Hasenbergl	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2124740	11.5629594	DÃ¼lferstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1862275	11.5490904	Oberwiesenfeld	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1859678	11.5491519	Oberwiesenfeld	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1859632	11.5483078	Oberwiesenfeld	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1730361	11.5967932	Nordfriedhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1665227	11.5904303	DietlindenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2497601	11.6531919	Garching (U)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2471491	11.6495837	Auweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2463899	11.6487562	Auweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2441093	11.6466143	WasserturmstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2440675	11.646737	WasserturmstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2360917	11.6797065	Carl-Zeiss-Ring	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2334368	11.6776182	Max-von-Eyth-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2338348	11.6776245	Max-von-Eyth-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2307529	11.6840911	OsterfeldstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.23085	11.6839494	OsterfeldstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2329644	11.6802505	Oskar-Messter-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2330276	11.6802595	Oskar-Messter-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2302372	11.6865841	Robert-BÃ¼rkle-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2304048	11.6859784	Robert-BÃ¼rkle-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.227123	11.6832404	GeroldstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2256598	11.6793194	Ismaning (S)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2250452	11.6792904		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2258264	11.6793542	Ismaning (S)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2259844	11.6793894	Ismaning (S)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2251039	11.6790639		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2265855	11.6833495	GeroldstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1837635	11.6081869	Studentenstadt	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.4375875	11.9542610		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1449144	11.4851445	Aldi	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1619005	11.5687129	Hohenzollernplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1572612	11.5842634	GiselastraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1527814	11.5995434	Hypo Vereinsbank	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1347436	11.5225570	WestendstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1419648	11.5485863		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1372732	11.5748173	Marienplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1383600	11.5754975	Marienplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1333816	11.5669545	Sendlinger Tor	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1333084	11.5659794	Sendlinger Tor	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1394458	11.5888211		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1395907	11.5888573	Lehel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1409133	11.5891260	Tengelmann	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1415485	11.5852793	Tengelmann	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1357587	11.5979964	Max-Weber-Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1012527	11.5464755	Thalkirchen	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1014485	11.5468853	Thalkirchen	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1119367	11.5710323	Candidplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1135559	11.5719901	Candidplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1150879	11.5796287	SilberhornstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1540074	11.6239179	Arabellapark	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1286574	11.6036408		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1204930	11.6216404	Innsbrucker Ring	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1202114	11.6214187	Innsbrucker Ring	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.0891320	11.6447678		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.0893706	11.6447754		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1039597	11.7652203		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.0757872	11.6603179		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.0758431	11.6604234		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.9283593	11.4018129		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.0632850	12.2280068		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.0612543	12.2352080		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.0588622	12.2337660		wheelchair node	/images/barrier-free.png	28,34	-8,-8
47.8795421	11.9949971		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.3515487	13.3160587	Zentral-Hotel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2730273	14.2539330		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2677363	14.2567396		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2644178	14.2574587		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2652868	14.2571090		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2630179	14.2589890		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2678564	14.2571039		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2657371	14.2596150		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2654445	14.2592813		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2657255	14.2592370		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2654743	14.2596407		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2679062	14.2568291		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2677005	14.2570297		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2642560	14.2578173		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2645330	14.2579567		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2647083	14.2576204		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2631881	14.2583363		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2632963	14.2597145		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2638460	14.2579800		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2649737	14.2586470		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2714489	14.2691642		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2729933	14.2708556		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2694945	14.2616260		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2713309	14.2691476		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2712672	14.2692520		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2647598	14.2609029		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2680031	14.2650364		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2679507	14.2651279		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2681986	14.2631000		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2680283	14.2652393		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2680821	14.2651365		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2646747	14.2609475		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2645919	14.2611046		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2645887	14.2612507		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2625542	14.2584007		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2622423	14.2584324		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2623566	14.2583122		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2625636	14.2585618		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2624833	14.2586999		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2623532	14.2586306		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2534486	14.2472630		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2552638	14.2491681		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2571903	14.2519103		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2445633	14.2381371		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2480708	14.2414449		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2502680	14.2435416		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2505027	14.2439297		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.277339	16.4519954		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2342629	16.3337171		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2230073	16.3150284		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2233453	16.3147866		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.1647536	16.3278232	Tscherttegasse	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2339018	16.3589459	Eingang U4/U6 Spittelau	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2354255	16.3587050	Eingang U6/U4 Spittelau	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2103125	16.3552657	Rathaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2104789	16.3556178	Rathaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2263762	16.3965896		wheelchair node	/images/barrier-free.png	28,34	-8,-8
48.2281577	16.4027218		wheelchair node	/images/barrier-free.png	28,34	-8,-8
